what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455511046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455527889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455580136
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403455587828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455592094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455593070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455593074
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1403455596099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455596120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455596121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455597563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455599207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455600451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455603010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455607058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455610201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455611257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455621087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455622451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455629921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455636237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455636326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455638062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455645041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455650236
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1403455650271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455682179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455684582
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1403455684602
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1403455698736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455700669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455728854
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403455728873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455735467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455736522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455736534
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1403455739034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455739059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455739060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455740974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403455745561
