what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"gtk",1397575996913
locale,sysinfo,,,"en_US",1397575996913
processors,sysinfo,,,"4",1397575996913
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1397575996913
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1397575996913
java.specification.name,sysinfo,,,"Java Platform API Specification",1397575996913
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1397575996913
java.specification.version,sysinfo,,,"1.6",1397575996913
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1397575996913
java.version,sysinfo,,,"1.6.0_23",1397575996913
java.vm.info,sysinfo,,,"mixed mode",1397575996913
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1397575996913
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1397575996913
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1397575996913
java.vm.specification.version,sysinfo,,,"1.0",1397575996913
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1397575996913
java.vm.version,sysinfo,,,"19.0-b09",1397575996913
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1397575996976
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397575997600
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1397575997976
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1397575998023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576000369
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1397576000965
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1397576002057
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1397576002069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576002077
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1397576002985
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1397576003162
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1397576003176
