what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1397576649714
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397576653931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397576656876
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397576657590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576661314
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1397576662074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576662094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576662838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576666553
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397576669387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397576672738
error,log,,,"Error in CDT UI during reconcile",1397576672803
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397576674497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576678725
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1397576679470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576679488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576680210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576682275
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397576686233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1397576693595
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397576696092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576698371
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1397576699835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576699858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576700182
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1397576701373
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1397576701866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576701905
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1397576704444
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397576717545
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397576726435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576728785
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1397576730033
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1397576730042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1397576753907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576753925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576759191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576760282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576765523
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1397576766128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397576766148
