what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397600523101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397600525056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397600525801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397600531765
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1397600532460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397600532490
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1397600535357
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1397600535843
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1397600538832
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1397600538881
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1397600542100
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1397600544788
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1397600548164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397600555271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397600556165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397600557620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397601257231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397601264098
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1397601266145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1397601266176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1397601270960
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1397601273147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1397601278193
