what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1403450065450
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1403450065453
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1403450065454
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1403450065454
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1403450065454
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1403450065455
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1403450065456
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1403450065456
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1403450065456
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1403450065457
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1403450065457
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1403450065458
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1403450065458
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1403450065459
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1403450065460
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1403450065460
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1403450065460
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1403450065461
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1403450065461
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1403450065462
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1403450065462
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1403450065462
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1403450065463
os,sysinfo,,,"linux",1403450065466
arch,sysinfo,,,"x86",1403450065466
ws,sysinfo,,,"gtk",1403450065466
locale,sysinfo,,,"en_US",1403450065466
processors,sysinfo,,,"4",1403450065466
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1403450065466
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1403450065466
java.specification.name,sysinfo,,,"Java Platform API Specification",1403450065466
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1403450065466
java.specification.version,sysinfo,,,"1.6",1403450065466
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1403450065466
java.version,sysinfo,,,"1.6.0_23",1403450065466
java.vm.info,sysinfo,,,"mixed mode",1403450065466
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1403450065466
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1403450065466
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1403450065466
java.vm.specification.version,sysinfo,,,"1.0",1403450065466
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1403450065466
java.vm.version,sysinfo,,,"19.0-b09",1403450065466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450074363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450120721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450122125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450124262
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403450125574
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1403450126083
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1403450126128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450128840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450130095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450140372
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1403450146342
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1403450146343
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1403450147006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450147238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450147324
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1403450152000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450152024
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1403450156879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1403450167611
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403450169816
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1403450174077
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1403450174079
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1403450174081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450174161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450178025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450185843
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1403450187028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450187565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450195616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450201822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450201909
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1403450204644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450204661
executed,command,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project.commands.quartus",1403450207717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450210573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450273136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450273744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450289258
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1403450291354
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403450291424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.restartWorkbench",1403450291703
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1403450291815
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1403450291816
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1403450291816
stopped,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1403450291817
